"","Group","Species","dry_mass_g","Temp_C","Mortality_yr","Ref"
"1847","Multicellular plant","Cymodocea nodosa",0.053,19,0.511,29
"1848","Multicellular plant","Cymodocea nodosa",0.07,20,1.314,29
"1849","Multicellular plant","Cymodocea nodosa",0.1,19,1.46,29
"1850","Multicellular plant","Cymodocea nodosa",0.13,17,1.205,29
"1851","Multicellular plant","Cymodocea nodosa",0.13,19,2.446,29
"1852","Multicellular plant","Cymodocea nodosa",0.13,20,0.949,29
"1853","Multicellular plant","Cymodocea nodosa",0.13,22,3.103,29
"1854","Multicellular plant","Cymodocea nodosa",0.18,17,1.387,29
"1855","Multicellular plant","Cymodocea nodosa",0.2,20,0.876,29
"1856","Multicellular plant","Cymodocea nodosa",0.25,20,1.643,29
"1857","Multicellular plant","Cymodocea nodosa",0.27,17,1.059,29
"1858","Multicellular plant","Cymodocea nodosa",0.29,17,3.65,29
"1859","Multicellular plant","Cymodocea nodosa",0.32,17,1.022,29
"1860","Multicellular plant","Cymodocea rotundata",0.12,28,0.803,29
"1861","Multicellular plant","Cymodocea serrulata",0.15,28,2.884,29
"1862","Multicellular plant","Cynoglossum officinale",2.1,10,0.767,29
"1863","Multicellular plant","Cynoglossum officinale",2.8,10,0.069,29
"1864","Multicellular plant","Cynoglossum officinale",3.8,10,0.343,29
"1865","Multicellular plant","Cystoseira humilis",0.31,18,1.497,29
"1866","Multicellular plant","Distylim racemosum",6900000,19,0.008,29
"1867","Multicellular plant","Distylim racemosum",8300000,19,0.01,29
"1868","Multicellular plant","Distylim racemosum",1.1e+07,19,0.008,29
"1869","Multicellular plant","Dityllum brightwellii",8.3e-08,NA,87.6,29
"1870","Multicellular plant","Dityllum brightwellii",8.3e-08,NA,21.9,29
"1871","Multicellular plant","Drepanocladusex annulatus",0.016,12,0.245,29
"1872","Multicellular plant","Drepanocladusex annulatus",0.018,6,0.511,29
"1873","Multicellular plant","Drepanocladusex annulatus",0.019,9,0.511,29
"1874","Multicellular plant","Drymis winteri",9500,NA,0.01,29
"1875","Multicellular plant","Drymis winteri",17000,NA,0.01,29
"1876","Multicellular plant","Dryobalanops lanceolata",220000,26,0.011,29
"1877","Multicellular plant","Enhalusa coroides",2.5,28,0.234,29
"1878","Multicellular plant","Eurya japonica",52000,19,0.03,29
"1879","Multicellular plant","Eurya japonica",90000,19,0.022,29
"1880","Multicellular plant","Eurya japonica",94000,19,0.02,29
"1881","Multicellular plant","Excoecaria agallocha",2.2,28,1.022,29
"1882","Multicellular plant","Fagus grandifolia",1e+06,11,0.012,29
"1883","Multicellular plant","Faramea juveniles",2.8e-05,28,NA,29
"1884","Multicellular plant","Fucus distichus",0.00073,11,3.03,29
"1885","Multicellular plant","Fucus distichus",0.0067,11,2.117,29
"1886","Multicellular plant","Fucus distichus",0.013,11,1.679,29
"1887","Multicellular plant","Fucus distichus",0.04,11,2.446,29
"1888","Multicellular plant","Fucus distichus",0.35,11,1.424,29
"1889","Multicellular plant","Fucus gardneri",0.22,13,0.511,29
"1890","Multicellular plant","Fucus gardneri",1.2,13,0.657,29
"1891","Multicellular plant","Guarea glabra",4e+05,28,0.01,29
"1892","Multicellular plant","Guatteria dumetorum",1200000,28,0.005,29
"1893","Multicellular plant","Gustavia superba",240000,28,0.003,29
"1894","Multicellular plant","Halesia carolina",890000,11,0.005,29
"1895","Multicellular plant","Halodule uninervis",0.05,28,1.825,29
"1896","Multicellular plant","Halodule wrightii",0.03,NA,3.577,29
"1897","Multicellular plant","Hasseltia floribunda",220000,28,0.026,29
"1898","Multicellular plant","Hedyosmum arborescens",11000,19,0.016,29
"1899","Multicellular plant","Heisterai concinna",180000,28,0.011,29
"1900","Multicellular plant","Heterozostera tasmanica",0.05,19,3.65,29
"1901","Multicellular plant","Hirtella triandra",2e+05,28,0.011,29
"1902","Multicellular plant","Hura crepitans",1600000,28,0.005,29
"1903","Multicellular plant","Illicium anisatum",320000,19,0.018,29
"1904","Multicellular plant","Illicium anisatum",390000,19,0.024,29
"1905","Multicellular plant","Illicium anisatum",480000,19,0.02,29
"1906","Multicellular plant","Impatiens capensis",0.15,8,2.117,29
"1907","Multicellular plant","Impatiens pallida",0.75,NA,8.03,29
"1908","Multicellular plant","Impatiens pallida",1.1,6,6.57,29
"1909","Multicellular plant","Iris pseudacorus",1.3,NA,0.212,29
"1910","Multicellular plant","Iris pseudacorus",38,NA,0.08,29
"1911","Multicellular plant","Iris pseudacorus",67,NA,0.153,29
"1912","Multicellular plant","Iris pseudacorus",120,NA,0.084,29
"1913","Multicellular plant","Jacaranda copaia",2200000,28,0.058,29
"1914","Multicellular plant","Laminaria longicruris",1500,10,1.059,29
"1915","Multicellular plant","Laminaria saccharina",5.8,12,4.015,29
"1916","Multicellular plant","Laminaria saccharina",10,12,3.468,29
"1917","Multicellular plant","Laminaria saccharina",12,12,5.475,29
"1918","Multicellular plant","Leathesia difformis",0.014,10,4.38,29
"1919","Multicellular plant","Litsea acuminata",2e+06,19,0.02,29
"1920","Multicellular plant","Litsea acuminata",2300000,19,0.019,29
"1921","Multicellular plant","Litsea acuminata",2500000,19,0.019,29
"1922","Multicellular plant","Lyonia octandra",11000,19,0.006,29
"1923","Multicellular plant","Macaranga beccariana",410000,27,0.002,29
"1924","Multicellular plant","Macaranga gigantea",1900000,27,0.001,29
"1925","Multicellular plant","Macaranga hosei",2300000,27,0.001,29
"1926","Multicellular plant","Macaranga hullettii",460000,27,0.001,29
"1927","Multicellular plant","Macaranga hypoleuca",880000,27,0,29
"1928","Multicellular plant","Macaranga lamellata",280000,27,0,29
"1929","Multicellular plant","Macaranga trachyphylla",780000,27,0.001,29
"1930","Multicellular plant","Macaranga triloba",870000,27,0,29
"1931","Multicellular plant","Macaranga winkleri",780000,27,0.003,29
"1932","Multicellular plant","Mercurialis perennis",0.37,10,0.767,29
"1933","Multicellular plant","Micromona spusilla",1.9e-12,NA,182.5,29
"1934","Multicellular plant","Myrsinese guinii",45000,19,0.002,29
"1935","Multicellular plant","Myrsinese guinii",290000,19,0.004,29
"1936","Multicellular plant","Myrsinese guinii",320000,19,0.008,29
"1937","Multicellular plant","Neolitsea aciculata",980000,NA,0.022,29
"1938","Multicellular plant","Neolitsea aciculata",1500000,19,0.019,29
"1939","Multicellular plant","Neolitsea aciculata",1600000,19,0.023,29
"1940","Multicellular plant","Nereocystis luetkeana",42,11,13.14,29
"1941","Multicellular plant","Nothofagus betuloides",18000,NA,0.01,29
"1942","Multicellular plant","Nothofagus betuloides",62000,NA,0.005,29
"1943","Multicellular plant","Nothofagus betuloides",270000,NA,0.005,29
"1944","Multicellular plant","Nothofagus betuloides",270000,NA,0.004,29
"1945","Multicellular plant","Nothofagus betuloides",750000,NA,0.004,29
"1946","Multicellular plant","Nothofagus pumilio",240000,NA,0.005,29
"1947","Multicellular plant","Nothofagus pumilio",320000,NA,0.005,29
"1948","Multicellular plant","Nyssa aquatica",13,NA,1.898,29
"1949","Multicellular plant","Ormosia coccinea",470000,28,0.044,29
"1950","Multicellular plant","Palmaria palmata",0.06,16,2.336,29
"1951","Multicellular plant","Panax quinquefolium",0.43,12,0.102,29
"1952","Multicellular plant","Parashorea macrophylla",240000,26,0.026,29
"1953","Multicellular plant","Pelvetia fastigiata",690,17,1.132,29
"1954","Multicellular plant","Phaeocystis pouchetii",5.1e-11,NA,292,29
"1955","Multicellular plant","Phaeodactyllum tricornutum",1.9e-11,18,6.57,29
"1956","Multicellular plant","Phaeodactyllum tricornutum",1.9e-11,18,2.92,29
"1957","Multicellular plant","Piceaen gelmanii",10000,11,0.009,29
"1958","Multicellular plant","Pinus sylvestris",31000,9,0.018,29
"1959","Multicellular plant","Podocarpus nagi",240000,19,0.022,29
"1960","Multicellular plant","Podocarpus nagi",1200000,19,0.019,29
"1961","Multicellular plant","Podocarpus nagi",1200000,19,0.022,29
"1962","Multicellular plant","Podocarpus urbanii",11000,19,0.006,29
"1963","Multicellular plant","Populus tremuloides",250,7,0.332,29
"1964","Multicellular plant","Populus tremuloides",440,7,0.347,29
"1965","Multicellular plant","Posidonia angustifolia",0.37,19,1.241,29
"1966","Multicellular plant","Posidonia australis",0.4,19,0.365,29
"1967","Multicellular plant","Posidonia sinuosa",0.23,19,0.511,29
"1968","Multicellular plant","Posidonia sinuosa",0.3,17,0.475,29
"1969","Multicellular plant","Posidonica oceanica",0.19,19,0.172,29
"1970","Multicellular plant","Posidonica oceanica",0.22,19,0.204,29
"1971","Multicellular plant","Posidonica oceanica",0.27,NA,0.102,29
"1972","Multicellular plant","Posidonica oceanica",0.28,19,0.475,29
"1973","Multicellular plant","Posidonica oceanica",0.29,19,0.153,29
"1974","Multicellular plant","Posidonica oceanica",0.32,19,0.183,29
"1975","Multicellular plant","Posidonica oceanica",0.41,17,0.183,29
"1976","Multicellular plant","Posidonica oceanica",0.45,19,0.183,29
"1977","Multicellular plant","Posidonica oceanica",0.49,19,0.475,29
"1978","Multicellular plant","Posidonica oceanica",0.51,19,0.245,29
"1979","Multicellular plant","Posidonica oceanica",0.52,17,0.475,29
"1980","Multicellular plant","Posidonica oceanica",0.55,19,0.069,29
"1981","Multicellular plant","Posidonica oceanica",0.56,17,0.069,29
"1982","Multicellular plant","Posidonica oceanica",0.57,17,NA,29
"1983","Multicellular plant","Posidonica oceanica",0.58,17,0.08,29
"1984","Multicellular plant","Posidonica oceanica",0.58,19,0.548,29
"1985","Multicellular plant","Posidonica oceanica",0.63,17,0.234,29
"1986","Multicellular plant","Posidonica oceanica",0.63,19,0.161,29
"1987","Multicellular plant","Posidonica oceanica",0.65,17,0.08,29
"1988","Multicellular plant","Posidonica oceanica",0.68,17,0.183,29
"1989","Multicellular plant","Posidonica oceanica",0.72,19,0.069,29
"1990","Multicellular plant","Posidonica oceanica",0.73,19,0.263,29
"1991","Multicellular plant","Posidonica oceanica",0.8,19,0.08,29
"1992","Multicellular plant","Posidonica oceanica",0.82,19,0.336,29
"1993","Multicellular plant","Posidonica oceanica",0.94,19,0.08,29
"1994","Multicellular plant","Posidonica oceanica",1.3,17,0.062,29
"1995","Multicellular plant","Posidonica oceanica",1.3,19,0.062,29
"1996","Multicellular plant","Posidonica oceanica",1.3,19,0.274,29
"1997","Multicellular plant","Posidonica oceanica",1.3,19,0.263,29
"1998","Multicellular plant","Potentilla matsumurae",1.1,15,0.365,29
"1999","Multicellular plant","Potentilla matsumurae",1.8,15,4.38,29
"2000","Multicellular plant","Poulsenia armata",1100000,28,0.035,29
"2001","Multicellular plant","Pterocarpus rohrii",940000,28,0.062,29
"2002","Multicellular plant","Quararibea asterolepsis",2800000,28,0.006,29
"2003","Multicellular plant","Quercuss sp.",5e+05,10,0.011,29
"2004","Multicellular plant","Quercuss sp.",5e+05,10,0.004,29
"2005","Multicellular plant","Quercuss sp.",5e+05,11,0.011,29
"2006","Multicellular plant","Quercuss sp.",5e+05,11,0.004,29
"2007","Multicellular plant","Quercuss sp.",5e+05,12,0.004,29
"2008","Multicellular plant","Quercuss sp.",5e+05,12,0.004,29
"2009","Multicellular plant","Quercuss sp.",5e+05,13,0.007,29
"2010","Multicellular plant","Quercuss sp.",5e+05,13,0.007,29
"2011","Multicellular plant","Quercuss sp.",5e+05,14,0.009,29
"2012","Multicellular plant","Quercuss sp.",5e+05,14,0.006,29
"2013","Multicellular plant","Quercuss sp.",5e+05,16,0.005,29
"2014","Multicellular plant","Quercuss sp.",5e+05,16,0.005,29
"2015","Multicellular plant","Quercuss sp.",5e+05,NA,0.008,29
"2016","Multicellular plant","Quercuss sp.",5e+05,NA,0.002,29
"2017","Multicellular plant","Rhizophora apiculata",18,28,0.358,29
"2018","Multicellular plant","Rhizophora apiculata BL.",230,27,0.153,29
"2019","Multicellular plant","Rhizophora apiculata BL.",320,27,0.088,29
"2020","Multicellular plant","Rhizophor amucronata",7,28,0.062,29
"2021","Multicellular plant","Rhizophor amucronata",7,28,0.193,29
"2022","Multicellular plant","Rhizophor amucronata",7,28,0.186,29
"2023","Multicellular plant","Rhizophor amucronata",7,28,0.088,29
"2024","Multicellular plant","Rhizophor amucronata",7,28,0.183,29
"2025","Multicellular plant","Rhizophor amucronata",7,28,0.949,29
"2026","Multicellular plant","Rhizophor amucronata",57,28,0.402,29
"2027","Multicellular plant","Rhododendron tashiroi",160000,19,0.03,29
"2028","Multicellular plant","Rhododendron tashiroi",160000,19,0.007,29
"2029","Multicellular plant","Rhododendron tashiroi",230000,19,0.022,29
"2030","Multicellular plant","Salicornia europea",0.018,10,1.46,29
"2031","Multicellular plant","Salicornia europea",0.07,10,1.57,29
"2032","Multicellular plant","Salix nigra",29,NA,1.314,29
"2033","Multicellular plant","Sargassum sinclairii",0.038,18,2.081,29
"2034","Multicellular plant","Sargassum sinclairii",22,18,3.066,29
"2035","Multicellular plant","Sargassum spp.",3.8,20,2.701,29
"2036","Multicellular plant","Solidago canadensis",0.14,7,0.803,29
"2037","Multicellular plant","Solidago canadensis",0.19,7,1.643,29
"2038","Multicellular plant","Sonneratia caseolaris",0.64,28,3.249,29
"2039","Multicellular plant","Sonneratia caseolaris",0.64,28,1.022,29
"2040","Multicellular plant","Sonneratia caseolaris",0.64,28,4.38,29
"2041","Multicellular plant","Sonneratia caseolaris",0.64,28,2.336,29
"2042","Multicellular plant","Sonneratia caseolaris",0.64,28,1.716,29
"2043","Multicellular plant","Sonneratia caseolaris",0.64,28,5.11,29
"2044","Multicellular plant","Sonneratia caseolaris",6.5,28,0.009,29
"2045","Multicellular plant","Spartina alterniflora",0.19,14,0.694,29
"2046","Multicellular plant","Spartina alterniflora",0.33,14,0.767,29
"2047","Multicellular plant","Spartina alterniflora",0.35,14,0.84,29
"2048","Multicellular plant","Spartina alterniflora",0.41,14,0.767,29
"2049","Multicellular plant","Sphagnum subsecundum",0.016,9,0.913,29
"2050","Multicellular plant","Sphagnum subsecundum",0.017,12,1.022,29
"2051","Multicellular plant","Sphagnum subsecundum",0.028,9,0.73,29
"2052","Multicellular plant","Sphagnum subsecundum",0.033,6,0.548,29
"2053","Multicellular plant","Symphoricarpos occidentalis",35,0,0.099,29
"2054","Multicellular plant","Symplocos glauca",160000,19,0.08,29
"2055","Multicellular plant","Symplocos glauca",170000,19,0.066,29
"2056","Multicellular plant","Symplocos glauca",180000,19,0.044,29
"2057","Multicellular plant","Symplocos prunifolia",730000,19,0.051,29
"2058","Multicellular plant","Symplocos prunifolia",1200000,19,0.036,29
"2059","Multicellular plant","Symplocos prunifolia",1400000,19,0.058,29
"2060","Multicellular plant","Symplocos tanakae",110000,19,0.033,29
"2061","Multicellular plant","Symplocos tanakae",110000,19,0.037,29
"2062","Multicellular plant","Symplocos tanakae",150000,19,0.047,29
"2063","Multicellular plant","Syringodium filiforme",0.06,26,2.081,29
"2064","Multicellular plant","Syringodium filiforme",0.19,27,1.168,29
"2065","Multicellular plant","Syringodium isoetifolium",0.09,28,2.482,29
"2066","Multicellular plant","Taxodium disticchum",11,NA,0.986,29
"2067","Multicellular plant","Tetragastris panamensis",740000,28,0.019,29
"2068","Multicellular plant","Thalassia hemprichii",0.26,28,0.475,29
"2069","Multicellular plant","Thalassia testudinum",0.44,26,1.387,29
"2070","Multicellular plant","Thalassia testudinum",0.46,26,1.022,29
"2071","Multicellular plant","Thalassia testudinum",0.57,26,0.876,29
"2072","Multicellular plant","Thalassodendron ciliatum",0.44,26,0.73,29
"2073","Multicellular plant","Thalassodendron pachyrrizum",0.58,17,0.438,29
"2074","Multicellular plant","Tila heterophylla",2e+06,11,0.01,29
"2075","Multicellular plant","Tillandsia sp",0.17,19,0.27,29
"2076","Multicellular plant","Trichilia tuberculata",410000,28,0.017,29
"2077","Multicellular plant","Trifolium repens",0.09,8,0.876,29
"2078","Multicellular plant","Trifolium repens",0.17,8,0.73,29
"2079","Multicellular plant","Trifolium repens",0.21,8,0.949,29
"2080","Multicellular plant","Trifolium repens",0.41,8,0.621,29
"2081","Multicellular plant","Tsuga canadensis",2500000,11,0.007,29
"2082","Multicellular plant","Typha latifolia",31,9,1.387,29
"2083","Multicellular plant","Urtica dioica",3,8,3.504,29
"2084","Multicellular plant","Viola blanda",0.76,9,0.318,29
"2085","Phytoplankton","Tropical Atlantic phytoplankton communities",7.6e-15,29,226.3,29
"2086","Phytoplankton","Tropical Atlantic phytoplankton communities",7.8e-15,29,365,29
"2087","Phytoplankton","Tropical Atlantic phytoplankton communities",7.9e-15,29,135.05,29
"2088","Phytoplankton","Tropical Atlantic phytoplankton communities",1.3e-14,29,233.6,29
"2089","Phytoplankton","Tropical Atlantic phytoplankton communities",2.1e-14,27,156.95,29
"2090","Phytoplankton","Tropical Atlantic phytoplankton communities",4.3e-14,29,94.9,29
"2091","Phytoplankton","Tropical Atlantic phytoplankton communities",6.1e-14,20,36.5,29
"2092","Phytoplankton","Tropical Atlantic phytoplankton communities",1.1e-13,24,365,29
"2093","Phytoplankton","Tropical Atlantic phytoplankton communities",1.3e-13,17,3.65,29
"2094","Phytoplankton","Tropical Atlantic phytoplankton communities",1.9e-13,24,25.915,29
"2095","Phytoplankton","Tropical Atlantic phytoplankton communities",2e-13,24,295.65,29
"2096","Phytoplankton","Tropical Atlantic phytoplankton communities",2.8e-13,18,14.6,29
"2097","Phytoplankton","Tropical Atlantic phytoplankton communities",3e-13,25,693.5,29
"2098","Phytoplankton","Tropical Atlantic phytoplankton communities",3.7e-13,20,31.755,29
"2099","Phytoplankton","Tropical Atlantic phytoplankton communities",4.9e-13,24,912.5,29
"2100","Phytoplankton","Tropical Atlantic phytoplankton communities",6.1e-13,18,20.44,29
"2101","Phytoplankton","Tropical Atlantic phytoplankton communities",7.3e-13,20,25.185,29
"2102","Phytoplankton","Tropical Atlantic phytoplankton communities",1.2e-12,21,18.25,29
"2103","Phytoplankton","Tropical Atlantic phytoplankton communities",1.6e-12,21,80.3,29
"2104","Phytoplankton","Tropical Atlantic phytoplankton communities",1.8e-12,20,62.05,29
"2105","Phytoplankton","Tropical Atlantic phytoplankton communities",1.8e-12,22,51.1,29
"2106","Phytoplankton","Tropical Atlantic phytoplankton communities",1.9e-12,23,113.15,29
"2107","Phytoplankton","Tropical Atlantic phytoplankton communities",2.5e-12,22,7.3,29
"2108","Phytoplankton","Tropical Atlantic phytoplankton communities",3.2e-12,17,20.805,29
"2109","Phytoplankton","Tropical Atlantic phytoplankton communities",3.2e-12,25,109.5,29
"2110","Phytoplankton","Tropical Atlantic phytoplankton communities",4.5e-12,18,33.215,29
"2111","Phytoplankton","Tropical Atlantic phytoplankton communities",4.5e-12,19,58.4,29
"2112","Phytoplankton","Tropical Atlantic phytoplankton communities",4.7e-12,20,65.7,29
"2113","Phytoplankton","Tropical Atlantic phytoplankton communities",3.4e-11,22,8.03,29
"2114","Phytoplankton","Tropical Atlantic phytoplankton communities",3.2e-10,22,32.485,29
"2115","Phytoplankton","Tropical Atlantic phytoplankton communities",6.4e-10,28,215.35,29
"2116","Phytoplankton","Mediterranean phytoplankton",5.6e-13,25,204.4,29
"2117","Phytoplankton","Mediterranean phytoplankton",1.1e-12,17,193.45,29
"2118","Phytoplankton","Mediterranean phytoplankton",3.8e-12,NA,313.9,29
